Comentario,Fecha,Estrellas,Nombre,Tipo Establecimiento,Tipo,Dirección,Coordenadas,Latitud,Longitud,Calificación,Fecha_numero
Excelente sabor,Hace 2 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2022
"Buen local, aunque algo caro.",Hace 4 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
Excelente comida,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
buen ambiente un poco frío,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
"Exquisito
Excelente atención",Hace 3 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2021
Excelente.,Hace 9 meses,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,09/25/2023
Comida superbrica!!! Atención excelente,Hace 6 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2018
Su su excelencia en todos sus ricos platos,Hace 4 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
El spaghetti de pangora es un win,Hace 2 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2022
Atención normal nada q recomendar,Hace 4 años,3 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,0,06/22/2020
Cata de vinos muy buena,Hace 5 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Lo peor,Hace un año,1 estrella,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,-1,06/22/2023
Muy caro,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Langostinos y Salmón excelentes,Hace un año,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2023
He probado mejores,Hace 4 años,3 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,0,06/22/2020
Excelente atención,Hace 3 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2021
Lindo ambiente,Hace 6 años,3 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,0,06/23/2018
Buen sitio de comida,Hace 2 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2022
Buen lugar.,Hace 4 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
Me encanta la comida!,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Comida espectacular,Hace 4 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
La comida,Hace 4 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
Buenazo siempre,Hace 3 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2021
Malo el servicio,Hace 4 años,1 estrella,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,-1,06/22/2020
Pésimo servicio,Hace 4 años,1 estrella,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,-1,06/22/2020
buen servicio,Hace 4 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
Lo mejor sus empleados,Hace 6 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2018
Exelente,Hace 2 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2022
Mejor servicio,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Exquisita comida,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Deliciosa comida,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Variedad de comida y lugar acogedor,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Buena comida,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Mala atención.,Hace 6 años,1 estrella,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,-1,06/23/2018
Buena gastronomía,Hace 4 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
Exelente,Hace 4 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
Sabores nuevos,Hace 5 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Buen Lugar,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Comida Italiana,Hace un año,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2023
De primera.,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Excelente ....,Hace 3 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2021
Excelente,Hace 4 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
Bueno,Hace 5 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Excelente,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Delicioso,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Excelente,Hace 6 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2018
Buen restaurante. Tiene un pequeño estacionamiento. Gran selección de vinos. La comida es deliciosa y el servicio también. Consultar horario de apertura y cierre. No los entendimos bien.,Hace 5 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
"Gran servicio, deliciosa comida, buen jugo. Los precios son más caros, alrededor de 20 $ el plato principal, pero vale la pena.",Hace 4 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
"El lugar era bueno, pero en general los entrantes eran más sabrosos que el plato principal. El jugo natural estaba bien, pero no era su fuerte. Teniendo en cuenta el precio frente a la satisfacción general que obtuve de la comida. Le daría un sólido 7 sobre 10. O 3,5 sobre 5. La foto muestra los platos principales de calamar y atún rojo.",Hace 4 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
"El entrante y el plato principal estaban deliciosos, pero el postre podría haber sido mejor. El personal podría estar mejor capacitado para atender y tratar a los clientes. Música muy fuerte, lo que dificultaba la charla mientras cenamos.",Hace un año,3 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,0,06/22/2023
"Buena comida, buen servicio. 5 🌟precios justos.…",Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
"El restaurante se ve bien, pero apenas hay pocos clientes allí y ahora entiendo por qué. Las camareras fueron groseras, la comida tardó mucho en llegar y no era lo suficientemente buena para el precio, mi salmón estaba demasiado salado y el plato en sí era aburrido. No volveré más.",Hace un año,1 estrella,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,-1,06/22/2023
"Ambiente realmente agradable y renovado con una buena variedad de menús, bebidas y postres.
Gran lugar para cenar",Hace un año,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2023
"Elegante restaurante italiano, excelente comida que incluye opciones vegetarianas.",Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
"Pedí un costillar de cordero medio cocido. Utilicé mi traductor para asegurarme de que el camarero entendiera. Afirmó mi selección con acuerdo. Cuando llegó la comida, me di cuenta de que estaba bien hecha. Una chuleta estaba medianamente bien. Los policías estaban tan delgados que sólo necesitaron 30 segundos en cada lado. Duro y demasiado cocido hasta el punto de quedar quebradizo. Solo comí uno. Me comí todas las patatas y verduras y bebí el agua y el vino. Cinco de las seis chuletas estaban en mi plato cuando el camarero me quitó el plato sin cuestionar mi insatisfacción. ¡Muy pobre! Misma o mejor comida en la calle.",Hace 7 años,1 estrella,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,-1,06/23/2017
"Los entrantes estaban muy buenos, pero cuando llegamos faltaban ciertos platos. Buen ambiente, equipo educado y educado.",Hace 3 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2021
"Uno de los peores restaurantes en los que he comido en Quito. Comida mediocre, camareros terribles, demasiado caro para la calidad del servicio, nunca volveré.",Hace 2 años,1 estrella,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,-1,06/22/2022
Buen servicio consistentemente. La comida puede ser de mediocre a decididamente buena dependiendo de quién esté en la cocina. Me gusta el patio cubierto al lado de la calle para tomar una copa de vino al final de la tarde.,Hace 5 años,3 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,0,06/23/2019
ambos,Hace 2 meses,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,04/22/2024
"Muy lindo lugar, excelentes servidores de comida son muy profesionales.",Hace 4 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
"Fantástica ubicación, buen ambiente. Comida terrible y cara.",Hace 6 años,2 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,-1,06/23/2018
"Algunos errores en la comida, en los sabores, en los precios.",Hace un año,2 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,-1,06/22/2023
"Buena comida, servicio regular.",Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Excelente comida y servicio,Hace 7 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2017
Excelente comida y servicio,Hace 4 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
La mejor comida italiana de la ciudad.,Hace 3 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2021
Un lugar muy bonito y caro.,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
No comment found,Hace 2 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2022
Cocina espectacular.,Hace 4 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
Caro y no tan sabroso.,Hace 5 años,3 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,0,06/23/2019
No comment found,Hace 5 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
No comment found,Hace 2 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2022
Muy buen restaurante italiano,Hace 5 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2019
Buena comida,Hace 6 años,4 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/23/2018
Genial 👍…,Hace 2 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2022
Buena comida.,Hace 4 años,5 estrellas,Pavarotti,Restaurante,Restaurante mediterráneo,"Av. Isabel la Católica 545, Quito 170143","('-0.2057331', '-78.484169')",-0.2057331,-78.484169,1,06/22/2020
