Comentario,Fecha,Estrellas,Nombre,Tipo Establecimiento,Tipo,Dirección,Coordenadas,Latitud,Longitud,Calificación,Fecha_numero
Excelente,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
buen servicio,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Gran cervecería!,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Buena cerveza,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Hermoso lugar!!,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Comida y cerveza recomendada,Hace un año,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Excelente servicio,Hace 2 años,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
EXCELENTE... . RECOMENDADO.!!,Hace 2 años,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
Lugar agradable,Hace 2 años,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
Acogedor,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Excelente servicio,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Súper....,Hace 2 años,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
Me encanta,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Exelente,Hace 2 años,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
Super bien,Hace 2 años,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
Excelente lugar,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Coco Ginger 🧡✨…,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
😊…,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Genial,Hace 2 años,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
Atencion 10,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Buena cerveza,Hace un año,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
👌…,Hace 2 años,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
No comment found,Hace una semana,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/15/2024
No comment found,Hace 7 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,11/25/2023
No comment found,Hace 10 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,08/27/2023
Excelente lugar...,Hace 2 años,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
"Muy buen lugar para tomar una cerveza. Gran hora feliz antes de las 6. El personal está un poco concentrado en sus teléfonos, pero eso se debe a que los usan para realizar pedidos y obtener actualizaciones. Bonita zona de estar exterior.",Hace 4 semanas,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,05/25/2024
La cerveza es súper sabrosa. Preguntamos amablemente y probamos un poco. El capuchino y el tiramisú también estaban muy sabrosos.,Hace 9 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,09/26/2023
"Nos alojamos en La Floresta en Quito durante algunas semanas y nunca habíamos encontrado un servicio tan impactante. Vinimos aquí para tomar un par de copas y después decidimos comprar 2 pizzas también. Pedimos otro par de cervezas para acompañar nuestra pizza. Después de 40 minutos, nos presentaron una pizza tibia ya que aparentemente la otra había sido entregada en la mesa equivocada, un rato antes. Luego pedimos que mantuvieran caliente la pizza que estaba lista y que hicieran la pizza que faltaba (nos ofrecieron la pizza de la otra mesa pero era pizza de higos en lugar de las que pedimos). Finalmente, después de una hora de espera (tenga en cuenta que el lugar no estaba ocupado en absoluto y solo dos mesas, incluida la nuestra, estaban comiendo), nos devolvieron una pizza fría y la pizza correcta que habíamos pedido. En ese momento habíamos terminado nuestras bebidas, así que tuvimos que pedir más. El personal apenas se disculpó y nos cobró la factura completa de pizzas y bebidas. Incluso cuando nos quejamos con los 3 miembros del personal por haber tenido que esperar una hora para obtener pizzas frías, apenas reconocieron el problema. Este no es un lugar barato y alegre, era una factura de más de $50. Fue bastante impactante en una ciudad donde todos los demás parecen tan amables.",Hace 6 meses,1 estrella,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,-1,12/25/2023
"¡Qué lástima! Los camareros están mal capacitados. Selección de cervezas, qué pérdida de tiempo. No tenía lo que había en el menú de bebidas. Ninguna explicación en absoluto. El personal estaba más concentrado en tener una ""FIESTA DEL PERSONAL"" que en atender a los clientes. ¡Primera y última vez que voy allí!",Hace 5 meses,2 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,-1,01/24/2024
Pedido para entrega. ¡La hamburguesa portobello es MUY BUENA!,Hace 10 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,08/27/2023
"Es un lugar muy guay. Es más pequeño que el de La Pradera. Sin embargo, es realmente acogedor y cálido. El servicio es realmente bueno. La vez que fui, la música era suave y tranquila. La comida también era muy buena.",Hace 8 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,10/26/2023
"Muy buenas cervezas y un lugar limpio, moderno y simplemente genial. Vale la pena volver.",Hace 4 meses,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,02/23/2024
Muy mal servicio. No tenían ninguna de las cervezas disponibles en el menú. Pedí un taxi y solo me dieron un número.  Nunca regresare.,Hace 5 meses,1 estrella,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,-1,01/24/2024
"Fui a tomar una cerveza solitaria de camino a casa después de cenar. No puedo calificar la experiencia gastronómica, pero Melany me hizo sentir muy bienvenida y disfruté mucho las melodías, el ambiente, Coco Ginger IPA y Dark Soul.",Hace 11 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,07/28/2023
"Precioso lugar con buena cerveza! Tienen todo tipo de sabores, por lo que recomiendo pedir vasos pequeños para probar varios tipos. También me gusta mucho el ambiente y la disposición de la mesa. Se siente como una taberna al aire libre. ¡Ven aquí a tomar una copa en Quito!",Hace 2 años,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
El mejor lugar para tomar una copa. Las hamburguesas son increíbles.,Hace 6 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,12/25/2023
"Muy lindo lugar con cervezas especiales, pasamos un rato agradable también gracias a la posibilidad de utilizar ping pong.",Hace 10 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,08/27/2023
"Lamentablemente 3 de las 9 personas de nuestro grupo se sintieron muy mal al día siguiente. Las hamburguesas y la pizza parecían ser seguras, pero si pides nachos o alitas de pollo, ten mucho cuidado.",Hace un año,1 estrella,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,-1,06/23/2023
"Una gran cervecería local con varias ubicaciones en Quito. Visité el Floresta y me encantó el ambiente relajado y la selección de comidas y bebidas. Soy un amante de las cervezas pálidas y descubrí que su SINNERS IPA es mi taza de té (o dos). Independientemente, pruebe toda su selección, ya que es fantástico ver qué están haciendo los cerveceros locales. Definitivamente haré de este uno de mis abrevaderos locales.",Hace 2 años,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
Impresionante cervecería en La Floresta!,Hace 7 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,11/25/2023
"Lugar genial, excelente hora feliz ($ 3,50 pintas hasta las 6 p. m.), lista de reproducción genial y cerveza sabrosa (nuestras favoritas son Cappucino Stout y Coco-Ginger IPA).",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Es una cervecería enorme y no había una sola persona adentro y no me sentaban si iba a pedir solo bebidas. (Podrían decir que es por ley, pero esa ley se estableció solo por un corto tiempo y se eliminó hace muchos meses; muchas empresas se aprovecharon de eso y mantuvieron este modo de operación de todos modos)",Hace 2 años,1 estrella,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,-1,06/23/2022
"¡Excelente! Tienen excelente cerveza, comida, servicio y una mesa de ping pong y futbolín.",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"excelente servicio, el ambiente del lugar es acogedor y la cerveza deliciosa!",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Gran selección de cervezas y buena selección de comida de bar de calidad.,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Gran servicio y buena variedad de cervezas. ¡Definitivamente recomiendo esta pequeña joya!,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
La comida está bien pero puede ser mejor. ¡Me gusta mucho el coco cheer! Hay algunas opciones en tipos de aplausos.,Hace un año,3 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,0,06/23/2023
"Servicio, alitas y cervezas, todo excelente.",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
A mi esposa le gustó la pizza pero dijo que estaba demasiado mojada.,Hace un año,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
¡Las alas estaban deliciosas y la cerveza era fantástica!,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"¡Me encantó la cerveza, la ubicación y el servicio!",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Buena cerveza y comida.,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Gran lugar, gran ambiente.",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
No comment found,Hace un año,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
No comment found,Hace un año,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Buena cerveza y comida.,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
No comment found,Hace 2 años,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
Impresionante lugar,Hace 10 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,08/27/2023
¡Excelente!,Hace 11 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,07/28/2023
normalon,Hace un año,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Hora feliz,Hace un año,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Gran cerveza,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
No comment found,Hace 2 años,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
De acuerdo,Hace 2 años,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
triple bélgica,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
No comment found,hace 2 días,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/22/2024
No comment found,hace 5 días,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/22/2024
No comment found,Hace una semana,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/15/2024
No comment found,Hace una semana,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/15/2024
No comment found,Hace una semana,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/15/2024
No comment found,Hace una semana,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/15/2024
No comment found,Hace una semana,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/15/2024
No comment found,Hace 2 semanas,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/08/2024
No comment found,Hace 3 semanas,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/01/2024
No comment found,Hace 3 semanas,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/01/2024
No comment found,Hace 3 semanas,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/01/2024
